"reportDate","payload.appt_num","payload.developer_group_name","payload.typed_volume_pct","payload.total_living_floor_size","payload.developer_group_id","payload.object_count","payload.total_living_floor_size_pct"
2019-05-01,668,"ДорЖилСтрой",69.89,34700,"1791184001",5,0.0245940119
2019-05-01,397,"Строительная компания Старко",0,34565,"2893683001",2,0.0244983292
2019-05-01,550,"Компания СтройИнвестПроект",100,34523,"4833099001",6,0.0244685612
2019-05-01,666,"Группа компаний АВАНГАРД",0,34481,"1591517001",3,0.0244387932
2019-05-01,682,"Группа компаний СК Прогресс",39.29,34428,"1150767001",6,0.0244012289
2019-05-01,558,"Строительная компания Система",76.44,34311,"5880821001",3,0.0243183039
2019-05-01,640,"Домостроительная Инвестиционная Компания",100,34136,"12087098001",8,0.0241942706
2019-05-01,726,"Группа компаний КСМ",28.26,34134,"2972355001",8,0.0241928531
2019-05-01,665,"Ир-строй",83.21,34123,"6029081001",5,0.0241850568
2019-05-01,636,"Группа компаний Омск-Трэйс",80.25,34122,"606886001",4,0.024184348
2019-05-01,609,"Мордовская ипотечная корпорация",100,34110,"5395177001",9,0.0241758429
2019-05-01,550,"Производственно-коммерческая фирма Нижневолжская строительная компания",0,34091,"5593518001",3,0.0241623764
2019-05-01,610,"МОТОР",100,34037,"7777640001",2,0.0241241033
2019-05-01,667,"Компания Строй-Арт",100,33975,"5906246001",2,0.0240801601
2019-05-01,573,"Фонд развития центра разработки и коммерциализации новых технологий",100,33961,"9737044001",7,0.0240702374
2019-05-01,711,"Строительная компания Волгастройдевелопмент",100,33888,"5873157001",4,0.0240184979
2019-05-01,800,"Мегалит",0,33810,"10462486001",1,0.0239632145
2019-05-01,420,"Городской Курорт Астрахани",0,33757,"5593755001",2,0.0239256502
2019-05-01,617,"Группа компаний Восток Центр Иркутск",0,33728,"706472001",4,0.0239050961
2019-05-01,555,"Компания СМУ-58",0,33702,"5894676001",5,0.0238866683
2019-05-01,542,"Группа компаний Доступное Жилье",100,33600,"1539724001",3,0.0238143747
2019-05-01,615,"Квартал 17 А",100,33475,"5054347001",1,0.0237257795
2019-05-01,419,"Метр в квадрате",67.74,33338,"7611255001",7,0.0236286793
2019-05-01,584,"Инвестиционная компания Рентал Ф",0,33332,"7610059001",3,0.0236244267
2019-05-01,565,"Группа компаний Виктория",0,33328,"863494001",2,0.0236215916
2019-05-01,782,"Группа компаний Рентек",72.48,33307,"6738672001",3,0.0236067077
2019-05-01,610,"Группа компаний Регионжилстрой",100,33196,"6049709001",2,0.0235280352
2019-05-01,577,"ЖИЛСТРОЙ-Инвест",100,33177,"6024691001",3,0.0235145687
2019-05-01,681,"ЖИЛСОЦСТРОЙ",0,33136,"1334407001",5,0.0234855095
2019-05-01,641,"Пермглавснаб",82.3,33120,"4700008001",3,0.0234741693
2019-05-01,712,"Строительная Компания ВЕКТОР",100,33070,"7617058001",4,0.0234387313
2019-05-01,724,"Строительная компания Тантал",46.78,33041,"5580332001",5,0.0234181772
2019-05-01,588,"Группа компаний BM-Group",0,32957,"5892746001",3,0.0233586413
2019-05-01,608,"Группа компаний СтройГрад",27.99,32926,"1338794001",4,0.0233366697
2019-05-01,677,"Инвестцентр",0,32870,"9845052001",4,0.023296979
2019-05-01,799,"Инвестиционно-строительная компания Статус",100,32822,"5575637001",3,0.0232629585
2019-05-01,623,"Строительная компания КАСКАД",67.91,32781,"2971044001",4,0.0232338993
2019-05-01,647,"ИННОГРУПП",100,32629,"4274004001",4,0.0231261676
2019-05-01,569,"Строительная компания Центральный парк",0,32628,"7834028001",4,0.0231254588
2019-05-01,690,"Строительная компания Энергия-Строй",0,32538,"8207401001",1,0.0230616703
2019-05-01,416,"СЭСМА",0,32413,"4968602001",3,0.0229730752
2019-05-01,1071,"Строительный концерн ИПС",0,32394,"1756646001",1,0.0229596087
2019-05-01,543,"Компания СТРОЙИНВЕСТ",100,32356,"5727142001",4,0.0229326758
2019-05-01,631,"Зеленый квартал",100,32213,"6008924001",3,0.022831323
2019-05-01,622,"ЭХО",100,32090,"4970890001",4,0.0227441453
2019-05-01,570,"Римэка",100,31971,"4964505001",2,0.0226598028
2019-05-01,357,"Строительная компания ВЕЛЕССТРОЙ",0,31960,"10042916001",1,0.0226520064
2019-05-01,640,"Муниципальный жилищный фонд города Абакана",75.66,31850,"5623070001",12,0.0225740427
2019-05-01,722,"Компания Строительно-монтажное управление-33",65.44,31795,"5872123001",3,0.0225350608
2019-05-01,832,"НПО ИНТЕК",0,31780,"6866071001",2,0.0225244294
2019-05-01,684,"Дионис",100,31768,"9267167001",4,0.0225159242
2019-05-01,810,"Группа компаний СБК",100,31764,"2237787001",5,0.0225130892
2019-05-01,626,"Тамбов Бизнес Строй",0,31634,"1351628001",4,0.0224209502
2019-05-01,479,"Сибирские жилые кварталы",0,31603,"5761065001",12,0.0223989787
2019-05-01,693,"Строительная компания Бизнес-Инвест",100,31570,"5819863001",2,0.0223755895
2019-05-01,717,"Группа компаний КПД-1",100,31558,"452833001",3,0.0223670844
2019-05-01,719,"М1 Девелопмент",0,31361,"3925778001",4,0.0222274585
2019-05-01,688,"Виктория Девелопмент",100,31311,"6597657001",1,0.0221920204
2019-05-01,634,"Группа компаний Сибсервисстройреконструкция",64.8,31211,"452456001",5,0.0221211443
2019-05-01,518,"Управление капитального строительства",25.92,31190,"5396922001",2,0.0221062603
2019-05-01,715,"Группа компаний Обрэй",0,31177,"4885437001",1,0.0220970464
2019-05-01,723,"Группа компаний РОЭЛ",0,31131,"1917312001",11,0.0220644434
2019-05-01,806,"Жилищно-строительные кооперативы города Уфы",77.21,31032,"6364856001",3,0.021994276
2019-05-01,546,"ФинТрастОйл",22.31,31029,"4969628001",3,0.0219921498
2019-05-01,629,"Инвестиционно-строительная компания Баугрупп",53.6,30964,"838320001",10,0.0219460803
2019-05-01,506,"Группа компаний Мервинский",0,30953,"3691183001",2,0.0219382839
2019-05-01,640,"НОВЫЙ ДОМ ПЛЮС",0,30909,"7599216001",3,0.0219070984
2019-05-01,768,"Группа компаний Выше",0,30908,"5728666001",2,0.0219063897
2019-05-01,472,"Группа компаний Мегаполис",100,30903,"3186976001",6,0.0219028458
2019-05-01,520,"Группа компаний Строитель Астрахани",0,30879,"4294909001",2,0.0218858356
2019-05-01,728,"Домостроительный комбинат СУОР",100,30847,"5823610001",2,0.0218631552
2019-05-01,132,"Февраль-строй",23.7,30773,"6038291001",2,0.0218107069
2019-05-01,1302,"Строительная компания Этажи",43.15,30738,"10196244001",4,0.0217859003
2019-05-01,552,"Группа компаний РСУ-10",0,30700,"5758971001",1,0.0217589673
2019-05-01,529,"Региональная Инвестиционная Компания",100,30685,"5797761001",2,0.0217483359
2019-05-01,652,"Мастер хаус",68.94,30621,"1269889001",13,0.0217029752
2019-05-01,740,"РКС Девелопмент",0,30506,"11450471001",3,0.0216214677
2019-05-01,628,"СК Анастасия",4.99,30489,"1918386001",8,0.0216094187
2019-05-01,579,"Тюменьэнергострой",100,30488,"6218757001",3,0.02160871
2019-05-01,416,"Хозрасчетная строительно-технологическая фирма Фобос",100,30443,"6006072001",1,0.0215768157
2019-05-01,588,"Группа компаний РЕКСТРОЙ",26.62,30350,"1651512001",6,0.0215109009
2019-05-01,557,"Региональное управление строительства",100,30203,"5584610001",5,0.021406713
2019-05-01,470,"Группа компаний Rosinka International Group",0,30184,"1847014001",8,0.0213932466
2019-05-01,660,"Строительная компания Перспективные Строительные Технологии",100,30089,"6006437001",1,0.0213259143
2019-05-01,644,"Альфа-Строй",55.29,30076,"5571060001",4,0.0213167004
2019-05-01,500,"Приморстрой",100,30072,"5895466001",2,0.0213138653
2019-05-01,823,"Финансово-строительная компания Родные Берега",0,30058,"5954273001",4,0.0213039427
2019-05-01,612,"АВА",100,30035,"6125692001",24,0.0212876412
2019-05-01,713,"Группа Компаний Ромекс-Кубань",0,30009,"5363355001",3,0.0212692134
2019-05-01,395,"Группа компаний Основа",0,29993,"7784613001",2,0.0212578732
2019-05-01,476,"Инвестиционная компания Жилстройсити",100,29880,"6037345001",4,0.0211777832
2019-05-01,448,"Группа компаний ПромГражданСтрой",100,29800,"6402809001",30,0.0211210823
2019-05-01,607,"Строительная компания Союз",0,29767,"5726679001",3,0.0210976932
2019-05-01,335,"МосОблСтрой №11",100,29707,"10046756001",2,0.0210551675
2019-05-01,566,"Группа компаний Дорспецстрой",100,29592,"3569309001",4,0.02097366
2019-05-01,596,"Калининградский торгово-строительный холдинг",0,29561,"1401868001",7,0.0209516884
2019-05-01,597,"Строительная компания Казанский Посад",100,29533,"5882098001",7,0.0209318431
2019-05-01,328,"Внешоптоторг",0,29520,"7622451001",4,0.0209226292
2019-05-01,537,"Группа предприятий Завод ЖБИ-3",27.97,29503,"5834050001",6,0.0209105802
2019-05-01,535,"Монолевер-Трейд",0,29251,"4961723001",1,0.0207319724
2019-05-01,398,"Пушкин",0,29184,"5396114001",16,0.0206844854
2019-05-01,615,"Строительная фирма Промтехмаш",100,29132,"5602381001",6,0.0206476298
2019-05-01,604,"Строительная компания Kalinka Group",0,29014,"6735939001",11,0.020563996
2019-05-01,502,"Девелоперская компания Конструктор",0,28998,"1432402001",6,0.0205526559
2019-05-01,819,"Альфа Групп Инвест",100,28865,"4351933001",11,0.0204583906
2019-05-01,479,"Атлас Девелопмент",0,28852,"7814301001",2,0.0204491767
2019-05-01,528,"РУСИНВЕСТ",100,28686,"4964699001",1,0.0203315224
2019-05-01,612,"Автотех",0,28645,"10861756001",1,0.0203024632
2019-05-01,472,"СахалинДом",100,28616,"5574180001",3,0.0202819091
2019-05-01,528,"Корпорация ЖБК-1",100,28555,"3914031001",6,0.0202386747
2019-05-01,870,"Альянс Вега Билдинг",41.76,28458,"5744627001",12,0.0201699248
2019-05-01,401,"Территория комфорта",0,28387,"5867154001",1,0.0201196028
2019-05-01,501,"Строительная компания Миал-Строй",0,28353,"5743863001",1,0.0200955049
2019-05-01,760,"Управляющая компания Новоселье",0,28259,"5044377001",2,0.0200288814
2019-05-01,462,"УПРАВЛЕНИЕ СПЕЦМОНТАЖСТРОЙ-1",100,28256,"5866047001",1,0.0200267551
2019-05-01,501,"САКС",100,28254,"536237001",5,0.0200253376
2019-05-01,444,"Совхоз Московский+",100,28234,"10811368001",3,0.0200111623
2019-05-01,378,"Краснодар Сити",0,28142,"5698120001",3,0.0199459563
2019-05-01,503,"ТМ-Стройпром",100,28139,"6004550001",3,0.01994383
2019-05-01,596,"Компания Универсал",0,28076,"5567737001",1,0.0198991781
2019-05-01,620,"ЕТ-Девелопмент",0,28021,"7389343001",5,0.0198601962
2019-05-01,584,"Группа Вертикаль",63.6,27969,"3634477001",5,0.0198233406
